text,label
Congress passed the economic relief bill yesterday with bipartisan support. The new legislation  aims to support small business owners and families.,1
"BREAKING NEWS: A secret potion made of common  kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical lobbies are hiding it!",0
"BREAKING NEWS: A secret  potion made of common kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical lobbies are hiding it!",0
Unbelievable: Local politician caught on camera funneling millions of dollars of public school  funds directly into their private offshore cryptocurrency accounts!,0
"The Federal Reserve decided to maintain current interest rates following their monthly monetary  policy board session, citing steady economic growth metrics.",1
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly into their private  offshore cryptocurrency accounts!,0
Unbelievable: Local politician caught on camera  funneling millions of dollars of public school funds directly into their private offshore cryptocurrency accounts!,0
Medical researchers published a peer-reviewed clinical trial proving the safety and  efficacy of the new malaria vaccine in young children.,1
"Scientists at the research institute have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering a new  solution to pollution.",1
"Aliens have landed in a  remote region of New Mexico, and the military has quarantined the entire town to hide the extraterrestrial spaceship.",0
"BREAKING NEWS: A secret potion made of common kitchen herbs  has been proven to cure all cancers instantly, but major pharmaceutical lobbies are hiding it!",0
"BREAKING NEWS: A secret potion made of common kitchen herbs has  been proven to cure all cancers instantly, but major pharmaceutical lobbies are hiding it!",0
Medical researchers published a peer-reviewed clinical trial proving the safety and efficacy of the new  malaria vaccine in young children.,1
"Aliens have landed in a remote region of New  Mexico, and the military has quarantined the entire town to hide the extraterrestrial spaceship.",0
An anonymous source reveals that the moon landing was  filmed entirely inside a Hollywood studio directed by famous filmmakers.,0
"Local municipal authorities announced updates to the  public transit system, introducing new electric buses to reduce carbon emissions across the city center.",1
"The  Federal Reserve decided to maintain current interest rates following their monthly monetary policy board session, citing steady economic growth metrics.",1
"The Federal Reserve decided to maintain current  interest rates following their monthly monetary policy board session, citing steady economic growth metrics.",1
Congress passed the economic relief  bill yesterday with bipartisan support. The new legislation aims to support small business owners and families.,1
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly into their private offshore cryptocurrency  accounts!,0
Unbelievable: Local politician caught  on camera funneling millions of dollars of public school funds directly into their private offshore cryptocurrency accounts!,0
"Scientists at the research institute  have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering a new solution to pollution.",1
Medical researchers published  a peer-reviewed clinical trial proving the safety and efficacy of the new malaria vaccine in young children.,1
"Aliens have landed in a remote region of New Mexico, and the military has quarantined the entire town to hide the extraterrestrial  spaceship.",0
Medical researchers published a peer-reviewed  clinical trial proving the safety and efficacy of the new malaria vaccine in young children.,1
"Scientists at the research institute have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering  a new solution to pollution.",1
Medical researchers published a peer-reviewed clinical trial proving the safety  and efficacy of the new malaria vaccine in young children.,1
"BREAKING NEWS: A secret potion made of common kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical lobbies are hiding  it!",0
An  anonymous source reveals that the moon landing was filmed entirely inside a Hollywood studio directed by famous filmmakers.,0
An anonymous source reveals that the moon landing was filmed entirely inside a Hollywood studio directed by famous  filmmakers.,0
An anonymous source reveals that the moon landing was filmed entirely inside a Hollywood studio directed by famous  filmmakers.,0
An anonymous source reveals  that the moon landing was filmed entirely inside a Hollywood studio directed by famous filmmakers.,0
"Aliens have landed in a remote region of New Mexico, and the military has quarantined the entire  town to hide the extraterrestrial spaceship.",0
"Local municipal authorities announced updates to the public transit system, introducing new electric buses to reduce carbon emissions across the city  center.",1
Medical researchers published a  peer-reviewed clinical trial proving the safety and efficacy of the new malaria vaccine in young children.,1
"The Federal Reserve decided to maintain current interest rates following their monthly monetary policy board session,  citing steady economic growth metrics.",1
"Scientists at the research institute have discovered a  new enzyme that could degrade plastic in ocean waters in record time, offering a new solution to pollution.",1
SHOCKING: Secret documents prove the government is using weather control satellites to manipulate election outcomes in major states! Spread this  now!,0
"BREAKING NEWS: A secret potion made of common kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical  lobbies are hiding it!",0
Medical researchers published a peer-reviewed clinical trial proving the safety and efficacy of the new malaria vaccine  in young children.,1
SHOCKING: Secret documents prove the government is using weather  control satellites to manipulate election outcomes in major states! Spread this now!,0
SHOCKING: Secret  documents prove the government is using weather control satellites to manipulate election outcomes in major states! Spread this now!,0
Medical  researchers published a peer-reviewed clinical trial proving the safety and efficacy of the new malaria vaccine in young children.,1
"Scientists at the research institute have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering a new solution to pollution. ",1
"The Federal Reserve decided to maintain current interest  rates following their monthly monetary policy board session, citing steady economic growth metrics.",1
Unbelievable: Local politician caught on camera funneling millions of dollars of  public school funds directly into their private offshore cryptocurrency accounts!,0
"BREAKING NEWS: A secret potion made of common  kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical lobbies are hiding it!",0
SHOCKING: Secret documents prove the government is using weather control satellites to manipulate election outcomes  in major states! Spread this now!,0
Unbelievable: Local politician caught on camera funneling millions of dollars of public school  funds directly into their private offshore cryptocurrency accounts!,0
An anonymous source reveals that the moon landing was filmed entirely inside  a Hollywood studio directed by famous filmmakers.,0
An anonymous source reveals that the moon landing  was filmed entirely inside a Hollywood studio directed by famous filmmakers.,0
SHOCKING: Secret documents prove the government is using weather control satellites  to manipulate election outcomes in major states! Spread this now!,0
An anonymous source reveals that the moon landing was filmed entirely inside a Hollywood studio directed by famous filmmakers. ,0
"Local municipal authorities announced updates to the public transit system, introducing new electric buses to reduce carbon  emissions across the city center.",1
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly into their private offshore cryptocurrency accounts! ,0
"Scientists at the research institute have discovered a new enzyme that could degrade plastic  in ocean waters in record time, offering a new solution to pollution.",1
"Local municipal authorities announced updates to the public transit system, introducing new electric buses to reduce carbon emissions across the  city center.",1
"Aliens have landed in a remote region  of New Mexico, and the military has quarantined the entire town to hide the extraterrestrial spaceship.",0
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly into their private offshore  cryptocurrency accounts!,0
"BREAKING NEWS: A secret potion  made of common kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical lobbies are hiding it!",0
"BREAKING NEWS: A secret potion made  of common kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical lobbies are hiding it!",0
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly into their  private offshore cryptocurrency accounts!,0
SHOCKING: Secret documents prove the government is using weather  control satellites to manipulate election outcomes in major states! Spread this now!,0
"Scientists at the  research institute have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering a new solution to pollution.",1
Unbelievable: Local politician caught  on camera funneling millions of dollars of public school funds directly into their private offshore cryptocurrency accounts!,0
Congress passed the economic relief bill yesterday with bipartisan  support. The new legislation aims to support small business owners and families.,1
"BREAKING NEWS: A secret potion made of common kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical lobbies are  hiding it!",0
"Scientists at the research institute have discovered a new enzyme  that could degrade plastic in ocean waters in record time, offering a new solution to pollution.",1
Unbelievable: Local politician caught on camera funneling millions of dollars of public  school funds directly into their private offshore cryptocurrency accounts!,0
"BREAKING NEWS: A secret potion made of common kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical lobbies  are hiding it!",0
An anonymous source reveals that the moon landing was filmed entirely inside a Hollywood studio directed  by famous filmmakers.,0
"The Federal  Reserve decided to maintain current interest rates following their monthly monetary policy board session, citing steady economic growth metrics.",1
"BREAKING NEWS: A secret potion made of common kitchen herbs has been proven to cure  all cancers instantly, but major pharmaceutical lobbies are hiding it!",0
"BREAKING NEWS: A secret potion made of common kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical lobbies are  hiding it!",0
SHOCKING: Secret documents prove the government is using  weather control satellites to manipulate election outcomes in major states! Spread this now!,0
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly into their private  offshore cryptocurrency accounts!,0
"The Federal Reserve decided to maintain current interest rates following their monthly monetary policy board session, citing steady economic growth  metrics.",1
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly into their private offshore  cryptocurrency accounts!,0
Congress passed the economic relief bill yesterday with bipartisan support. The new legislation aims to support small business owners and families. ,1
"BREAKING NEWS: A secret potion made of common kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical lobbies are  hiding it!",0
SHOCKING: Secret documents prove the government is using weather control satellites to  manipulate election outcomes in major states! Spread this now!,0
"BREAKING NEWS: A secret potion made of common kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical  lobbies are hiding it!",0
An anonymous source reveals that the moon landing  was filmed entirely inside a Hollywood studio directed by famous filmmakers.,0
"The Federal Reserve decided to maintain current interest rates following their  monthly monetary policy board session, citing steady economic growth metrics.",1
"Local municipal authorities announced updates to the public transit system, introducing new electric buses to reduce carbon emissions across the city center. ",1
Medical researchers published a peer-reviewed clinical trial proving the safety and efficacy of  the new malaria vaccine in young children.,1
"Scientists at the research institute have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering  a new solution to pollution.",1
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly into their private  offshore cryptocurrency accounts!,0
"Aliens have landed in a remote region of New Mexico, and the military has quarantined the entire town to hide the extraterrestrial spaceship. ",0
"The Federal Reserve decided to maintain current interest rates following their monthly monetary  policy board session, citing steady economic growth metrics.",1
"Local municipal authorities announced updates  to the public transit system, introducing new electric buses to reduce carbon emissions across the city center.",1
SHOCKING: Secret documents  prove the government is using weather control satellites to manipulate election outcomes in major states! Spread this now!,0
"Aliens have landed in a remote region of New Mexico, and the military has quarantined the entire town to hide the extraterrestrial spaceship. ",0
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly  into their private offshore cryptocurrency accounts!,0
An anonymous source reveals that the moon landing was filmed entirely inside a Hollywood studio  directed by famous filmmakers.,0
"Scientists at the research institute have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering a new solution to pollution. ",1
Congress passed the economic relief bill yesterday with bipartisan support. The new  legislation aims to support small business owners and families.,1
"Aliens  have landed in a remote region of New Mexico, and the military has quarantined the entire town to hide the extraterrestrial spaceship.",0
"Local municipal authorities announced updates to the public transit system,  introducing new electric buses to reduce carbon emissions across the city center.",1
"Local municipal authorities announced updates to the public transit system,  introducing new electric buses to reduce carbon emissions across the city center.",1
"Aliens have  landed in a remote region of New Mexico, and the military has quarantined the entire town to hide the extraterrestrial spaceship.",0
An anonymous source reveals that the moon landing was  filmed entirely inside a Hollywood studio directed by famous filmmakers.,0
"The Federal Reserve decided to maintain current interest rates following  their monthly monetary policy board session, citing steady economic growth metrics.",1
"Scientists at the research institute have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering a  new solution to pollution.",1
Congress passed the economic relief bill yesterday with bipartisan support. The new legislation aims  to support small business owners and families.,1
Congress passed  the economic relief bill yesterday with bipartisan support. The new legislation aims to support small business owners and families.,1
SHOCKING: Secret documents prove the government is using weather control satellites to manipulate election outcomes in major states! Spread this  now!,0
"Aliens have landed in a remote region of New Mexico, and the military has quarantined the entire town to hide the extraterrestrial spaceship. ",0
"Local municipal authorities announced updates  to the public transit system, introducing new electric buses to reduce carbon emissions across the city center.",1
"The Federal Reserve decided to maintain current interest rates following their monthly monetary policy board  session, citing steady economic growth metrics.",1
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly into their private offshore cryptocurrency  accounts!,0
"Local municipal authorities announced updates  to the public transit system, introducing new electric buses to reduce carbon emissions across the city center.",1
Medical researchers published a peer-reviewed clinical trial proving  the safety and efficacy of the new malaria vaccine in young children.,1
An anonymous source reveals that the moon landing was filmed  entirely inside a Hollywood studio directed by famous filmmakers.,0
"The Federal Reserve decided to maintain current interest rates following their monthly monetary  policy board session, citing steady economic growth metrics.",1
Congress passed the economic relief bill yesterday  with bipartisan support. The new legislation aims to support small business owners and families.,1
Medical researchers published a peer-reviewed clinical trial proving the safety and efficacy of the  new malaria vaccine in young children.,1
An anonymous source reveals that the moon landing was filmed entirely inside a Hollywood studio directed  by famous filmmakers.,0
"The Federal Reserve decided  to maintain current interest rates following their monthly monetary policy board session, citing steady economic growth metrics.",1
"Scientists at the research institute have discovered a new enzyme that could degrade plastic in ocean waters in  record time, offering a new solution to pollution.",1
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly into their private offshore  cryptocurrency accounts!,0
"Aliens have landed in a remote region of New Mexico, and the military has quarantined the entire town to hide the extraterrestrial  spaceship.",0
Medical researchers published a peer-reviewed clinical trial proving the safety and efficacy  of the new malaria vaccine in young children.,1
"Scientists at the research institute have  discovered a new enzyme that could degrade plastic in ocean waters in record time, offering a new solution to pollution.",1
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly into their private offshore  cryptocurrency accounts!,0
Medical researchers published a  peer-reviewed clinical trial proving the safety and efficacy of the new malaria vaccine in young children.,1
Congress  passed the economic relief bill yesterday with bipartisan support. The new legislation aims to support small business owners and families.,1
"The Federal Reserve decided to maintain current interest rates following their monthly monetary policy board session, citing  steady economic growth metrics.",1
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly  into their private offshore cryptocurrency accounts!,0
SHOCKING: Secret documents prove the government is using weather control satellites to manipulate  election outcomes in major states! Spread this now!,0
SHOCKING: Secret documents prove the government  is using weather control satellites to manipulate election outcomes in major states! Spread this now!,0
"The Federal Reserve decided to maintain current interest rates following their monthly monetary policy board session,  citing steady economic growth metrics.",1
"Aliens have landed in a remote region of New Mexico, and the military has quarantined  the entire town to hide the extraterrestrial spaceship.",0
"The Federal Reserve decided to maintain current interest rates following their  monthly monetary policy board session, citing steady economic growth metrics.",1
SHOCKING: Secret documents prove the government is using weather control satellites to manipulate election outcomes in  major states! Spread this now!,0
SHOCKING: Secret documents prove the government is using weather control satellites to manipulate election outcomes in major states! Spread this  now!,0
"BREAKING NEWS: A secret potion made of common kitchen herbs has been proven to cure all cancers instantly,  but major pharmaceutical lobbies are hiding it!",0
An anonymous source reveals that the moon landing was filmed entirely  inside a Hollywood studio directed by famous filmmakers.,0
An anonymous source reveals that the  moon landing was filmed entirely inside a Hollywood studio directed by famous filmmakers.,0
"Aliens have landed in a remote region of New Mexico, and the military  has quarantined the entire town to hide the extraterrestrial spaceship.",0
An anonymous source reveals that the moon landing was filmed entirely inside a Hollywood studio directed by famous filmmakers. ,0
"Local municipal authorities announced updates to the public transit system, introducing new electric buses  to reduce carbon emissions across the city center.",1
"Local municipal authorities announced updates  to the public transit system, introducing new electric buses to reduce carbon emissions across the city center.",1
An anonymous source reveals that the moon landing was filmed entirely inside a Hollywood studio directed by  famous filmmakers.,0
"BREAKING NEWS: A secret potion  made of common kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical lobbies are hiding it!",0
"Scientists at the research  institute have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering a new solution to pollution.",1
"Scientists at the  research institute have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering a new solution to pollution.",1
SHOCKING: Secret documents prove  the government is using weather control satellites to manipulate election outcomes in major states! Spread this now!,0
Congress passed the economic relief bill yesterday with bipartisan support. The new legislation aims  to support small business owners and families.,1
"The Federal Reserve decided to maintain current interest rates following their monthly monetary policy board session, citing steady economic growth  metrics.",1
Congress passed the economic  relief bill yesterday with bipartisan support. The new legislation aims to support small business owners and families.,1
Unbelievable: Local politician caught on camera funneling millions of dollars  of public school funds directly into their private offshore cryptocurrency accounts!,0
"The Federal Reserve decided to maintain current  interest rates following their monthly monetary policy board session, citing steady economic growth metrics.",1
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds  directly into their private offshore cryptocurrency accounts!,0
"Scientists at the research institute have discovered a new enzyme that could degrade plastic in ocean  waters in record time, offering a new solution to pollution.",1
"Scientists at the research institute have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering a new solution to  pollution.",1
Unbelievable: Local politician caught on camera funneling millions of  dollars of public school funds directly into their private offshore cryptocurrency accounts!,0
Unbelievable: Local politician caught on camera funneling millions of dollars of  public school funds directly into their private offshore cryptocurrency accounts!,0
"Scientists at the research institute have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering a new solution to pollution. ",1
SHOCKING: Secret documents prove the government is using weather control satellites to manipulate election outcomes in major states! Spread this now! ,0
"Scientists  at the research institute have discovered a new enzyme that could degrade plastic in ocean waters in record time, offering a new solution to pollution.",1
"BREAKING NEWS: A secret potion made of common kitchen herbs has been proven to cure all cancers instantly, but major pharmaceutical lobbies are hiding  it!",0
Unbelievable: Local politician caught on camera funneling millions of dollars of public school funds directly  into their private offshore cryptocurrency accounts!,0
Medical researchers published a peer-reviewed clinical trial proving the safety  and efficacy of the new malaria vaccine in young children.,1
"The Federal Reserve decided to maintain current interest rates following their monthly monetary policy  board session, citing steady economic growth metrics.",1
An anonymous source reveals that the moon landing was filmed entirely inside a Hollywood studio directed by famous  filmmakers.,0
"Aliens have landed in a remote region of New Mexico, and the military has quarantined the entire town to hide the extraterrestrial spaceship. ",0
Medical researchers published a peer-reviewed clinical trial proving the safety and efficacy of the new malaria vaccine  in young children.,1
"Aliens have landed in a remote region of New Mexico, and the military has quarantined the entire town to hide the  extraterrestrial spaceship.",0
